species,trait,model,correlation_mean,correlation_SD,RMSE_mean,RMSE_SD
lentil,DTM,BayesC,0.841635338732511,0.0423354201744392,1.84326907946039,0.203292699550114
lentil,DTM,GBLUP,0.841259964200462,0.0424979127457564,1.84470181192565,0.204708933678621
lentil,DTM,LightGBM,0.839079716752275,0.0471344445610067,1.84906359555821,0.200141521116946
lentil,DTM,RF,0.840997721360319,0.0423653310602909,1.8484897113468,0.21065164653706
lentil,DTM,RKHS,0.8443544102623,0.0416875617401446,1.8305310960148,0.206939005438347
lentil,DTM,XGBoost,0.845572114859596,0.0466333816193003,1.81378068217875,0.203446337877478
lentil,DTS,BL,0.856159795911692,0.0461004397914236,1.84541915473153,0.213308590258309
lentil,DTS,BRR,0.856567264339631,0.0462920744181082,1.83835531715889,0.216960087047294
lentil,DTS,BayesA,0.856460373603191,0.0465385525612219,1.83840734191631,0.21697731900066
lentil,DTS,BayesB,0.857229580278738,0.0460403310059131,1.83491984700451,0.215734554478667
lentil,DTS,BayesC,0.856492336656887,0.0464399820069188,1.83929423629731,0.21778706367024
lentil,DTS,GBLUP,0.856235912155406,0.046192678783607,1.84035987493471,0.214149711419693
lentil,DTS,LightGBM,0.848459845704989,0.0502504794522637,1.87812019199748,0.233874293781333
lentil,DTS,RF,0.852952078935965,0.0468457987711847,1.87716631412314,0.231743248776542
lentil,DTS,RKHS,0.86021304547099,0.0457661012090152,1.82141644552525,0.217501006515345
lentil,DTS,XGBoost,0.85634367590024,0.0457667574672669,1.84302322176115,0.207801606794404
lentil,REP,BL,0.698409932309613,0.0609474539546291,1.54293465554997,0.125972421481438
lentil,REP,BRR,0.700642585066435,0.0608497644723689,1.53538758355028,0.12420092152415
lentil,REP,BayesA,0.700521860439755,0.0601093654654929,1.53493625302213,0.123843411610753
lentil,REP,BayesB,0.700637475707887,0.0608268379826973,1.53521191173497,0.124151723283489
lentil,REP,BayesC,0.700259407084057,0.0615085862771422,1.53648064309761,0.126850016638068
lentil,REP,GBLUP,0.700444379119237,0.0596786807651266,1.53622192246597,0.123657032210642
lentil,REP,LightGBM,0.70686364838614,0.0562712340886947,1.52263751793093,0.1246289495337
lentil,REP,RF,0.719299977781574,0.0609240220163117,1.49661798801793,0.135328126916149
lentil,REP,RKHS,0.712630606831897,0.0581436886704233,1.51341406793392,0.125081282104131
lentil,REP,XGBoost,0.70869053132212,0.0633647446265204,1.51435928473689,0.13457253866699
lentil,VEG,BL,0.835753624992635,0.0546128487044303,1.90019701771582,0.237637598080673
lentil,VEG,BRR,0.836740243363927,0.0544724562702421,1.89135269798937,0.236069177605522
lentil,VEG,BayesA,0.836528210679582,0.0546843933786109,1.89088033413208,0.237481052423845
lentil,VEG,BayesB,0.836599462081274,0.0551308043860282,1.89102320433345,0.239304089847456
lentil,VEG,BayesC,0.836495579521699,0.0550225560453804,1.89177096065049,0.239187731371691
lentil,VEG,GBLUP,0.836612268225441,0.0546071967582513,1.89111921352812,0.237247941798013
lentil,VEG,LightGBM,0.8363980163907,0.0491784683844783,1.89270359126642,0.22667020936058
lentil,VEG,RF,0.836905311996006,0.0499583066045747,1.91454787909028,0.231606452365271
lentil,VEG,RKHS,0.843868609687546,0.0525054831204981,1.85894346429517,0.229474865827933
lentil,VEG,XGBoost,0.835418596189267,0.0492880665456324,1.89884325384371,0.216506430010193
maize,Ear_Height_cm,BL,0.838707772,0.0108682121329254,5.01598496,0.132931631045649
maize,Ear_Height_cm,BRR,0.839318812,0.0110683764239732,5.0060948,0.133198166472929
maize,Ear_Height_cm,BayesA,0.839816464,0.0111898365514157,4.99910856,0.135051838625976
maize,Ear_Height_cm,BayesB,0.840006133199161,0.0110825165036061,4.99617359858064,0.134384877713047
maize,Ear_Height_cm,BayesC,0.839569208,0.0109408501542354,5.00273392,0.131954325769348
maize,Ear_Height_cm,GBLUP,0.839341806945911,0.0109414616729002,5.00586710787578,0.132614285655029
maize,Ear_Height_cm,LightGBM,0.830786713038423,0.0125459789475217,5.14766061759232,0.143133925544099
maize,Ear_Height_cm,RF,0.7574985935958,0.0127020651477832,6.11297101624647,0.148986495060025
maize,Ear_Height_cm,RKHS,0.856548840325856,0.00942691588146683,4.75135421923163,0.119203532744514
maize,Ear_Height_cm,XGBoost,0.830266132050972,0.0120704670168152,5.1532717609116,0.135548829318953
maize,Grain_Moisture,BL,0.883268472530514,0.00767022202303855,0.671527962088571,0.0245061337011113
maize,Grain_Moisture,BRR,0.883172192,0.00775889190407368,0.671787764,0.0248999985332141
maize,Grain_Moisture,BayesA,0.883022145586735,0.00788507285104602,0.672184266078379,0.0251636554823401
maize,Grain_Moisture,BayesB,0.883109908,0.00779972358745914,0.671940196,0.025008138346371
maize,Grain_Moisture,BayesC,0.883167392,0.00778141456666245,0.671779092,0.0248492953478551
maize,Grain_Moisture,GBLUP,0.883166459217933,0.00779640503709555,0.671782588086012,0.0248646385344935
maize,Grain_Moisture,LightGBM,0.883643257916655,0.00701461751445251,0.670634934084843,0.02322540189436
maize,Grain_Moisture,RF,0.85490329862006,0.0100461691585712,0.757837898200949,0.0283953144744002
maize,Grain_Moisture,RKHS,0.892657238010402,0.00759864772149199,0.645428611964052,0.0258697545810789
maize,Grain_Moisture,XGBoost,0.885273324260601,0.00736300590787174,0.666560984708657,0.0221393962589706
maize,Plant_Height_cm,BL,0.857024668,0.00932272385740526,6.26425696,0.164065075937487
maize,Plant_Height_cm,BRR,0.857338124,0.00908630624182529,6.25841896,0.16046332013695
maize,Plant_Height_cm,BayesA,0.857600868,0.00891065528387784,6.25296504,0.159675526141161
maize,Plant_Height_cm,BayesB,0.857711892,0.00907312937676044,6.25073088,0.160716163272221
maize,Plant_Height_cm,BayesC,0.857673656,0.00890884290845711,6.251527,0.158911248409555
maize,Plant_Height_cm,GBLUP,0.857481350408414,0.00902391779545488,6.25536561801599,0.160512450164436
maize,Plant_Height_cm,LightGBM,0.855752735562406,0.00838731971396393,6.29835861358577,0.132063367816718
maize,Plant_Height_cm,RF,0.784701344501443,0.0121514240949562,7.59091362307777,0.211129165255201
maize,Plant_Height_cm,RKHS,0.878969484484531,0.00669775687825466,5.79680396551553,0.128913878077821
maize,Plant_Height_cm,XGBoost,0.856919479570331,0.00901940698057146,6.27809004619787,0.136849546481759
maize,Pollen_DAP_days,BL,0.932358742552561,0.00469062222742292,0.870854244171567,0.0328280580624388
maize,Pollen_DAP_days,BRR,0.932378764,0.00474625146693683,0.870656552,0.0331192482572461
maize,Pollen_DAP_days,BayesA,0.932425376,0.00475805593347395,0.870347184,0.0332420025600229
maize,Pollen_DAP_days,BayesB,0.932772676,0.00479207886528035,0.868181656,0.0332065896793854
maize,Pollen_DAP_days,BayesC,0.932401956,0.00473210981294109,0.870510904,0.0330278395192914
maize,Pollen_DAP_days,GBLUP,0.932371930625769,0.00465598656618831,0.87071399963999,0.0325092294575916
maize,Pollen_DAP_days,LightGBM,0.932553493018564,0.00423896223531984,0.871004733325122,0.0268988674327435
maize,Pollen_DAP_days,RF,0.901632119501867,0.00492657007693137,1.05717103885847,0.0378546706524995
maize,Pollen_DAP_days,RKHS,0.941827563657724,0.00424117449776485,0.809319367611568,0.0334851643089392
maize,Pollen_DAP_days,XGBoost,0.932244371506147,0.00395693132737236,0.873128014397932,0.027214965357132
maize,Silk_DAP_days,BL,0.931478074310774,0.00689935633237307,0.905019404463471,0.0431655066929539
maize,Silk_DAP_days,BRR,0.93147668,0.00689376648882888,0.904995696,0.0433446534453163
maize,Silk_DAP_days,BayesA,0.931483376,0.00684693575363462,0.904939204,0.0431593025569081
maize,Silk_DAP_days,BayesB,0.931608868,0.00692050180609037,0.90418918,0.0435331317393335
maize,Silk_DAP_days,BayesC,0.931491164246448,0.00690155602253074,0.904868661304225,0.0433740919836617
maize,Silk_DAP_days,GBLUP,0.93147312,0.00688784088013073,0.90502654,0.0432057922068616
maize,Silk_DAP_days,LightGBM,0.929043071932418,0.00675746614464973,0.922262810755173,0.0413087924435991
maize,Silk_DAP_days,RF,0.896614504999262,0.00851557783408611,1.11800471073629,0.0459637484015877
maize,Silk_DAP_days,RKHS,0.939641471825412,0.00650396758040276,0.850997722414774,0.0426614344837224
maize,Silk_DAP_days,XGBoost,0.930810106543015,0.0071694829305249,0.911603581997699,0.0444443673678198
maize,Yield_Mg_ha,BL,0.607394535612242,0.0255747920000908,0.543485602778099,0.016600482855946
maize,Yield_Mg_ha,BRR,0.608174468,0.025220035177145,0.543045916,0.0166294801187199
maize,Yield_Mg_ha,BayesA,0.608620368,0.0255665575040214,0.542830132,0.0167621909952806
